,page_id,page_title,page_namespace,rev_timestamp,views,views_mean,views_median,views_sum,views_peak
2559,17057,Soto_del_Barco,0,20220729135552,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.13333333333333333,0.0,2.0,5.0
2560,15220,Soto_y_Amío,0,20220427112225,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2561,17429,Sotodosos,0,20220811073240,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2562,17910,Sotorribas,0,20220820175348,"[0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2563,16631,Stal,0,20220611135511,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2]",0.47619047619047616,0.0,10.0,20.0
2564,15026,Stanisław_Lem,0,20220311210033,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0.13793103448275862,0.0,4.0,18.0
2565,16629,Stanno,0,20220611135050,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0]",0.42105263157894735,0.0,8.0,12.0
2566,15570,Statu_de_materie,0,20220509204246,"[15, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0, 3, 1, 1, 7, 4, 3, 1, 0, 4, 0, 2, 3, 0, 0]",1.7741935483870968,1.0,55.0,0.0
2567,16169,Statue_cavalcatori_al_generale_Franco_in_Valencia,0,20220524143644,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07692307692307693,0.0,1.0,1.0
2568,14969,Stefanie_Gebauer,0,20220205150519,"[4, 7, 1, 4, 1, 5, 10, 14, 5, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0]",2.8,1.0,56.0,7.0
2569,18183,Stefanie_Scott,0,20221101195002,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08695652173913043,0.0,2.0,4.0
2570,15014,Stepan_Bandera,0,20220227132613,"[4, 8, 3, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 6, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1.032258064516129,0.0,32.0,1.0
2571,18158,Stephan_Weil,0,20221009214154,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.15789473684210525,0.0,3.0,0.0
2572,17174,Suances,0,20220807200826,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.16666666666666666,0.0,4.0,13.0
2573,18087,Subuqti,0,20220912113041,"[3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.36363636363636365,0.0,4.0,0.0
2574,16669,Subvestimentes,0,20220701110531,"[1, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.26666666666666666,0.0,8.0,5.0
2575,16373,Sudanell,0,20220525100937,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2576,15654,Suflí,0,20220518082436,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2577,15000,Sukarno,0,20220219103659,"[29, 2, 0, 0, 2, 4, 3, 7, 1, 1, 0, 1, 1, 0, 3, 1, 1, 3, 0, 1, 2, 0, 0, 0, 0, 0, 1, 3, 0, 0]",2.2,1.0,66.0,0.0
2578,16602,Sumacàrcer,0,20220525140338,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.11538461538461539,0.0,3.0,0.0
2579,16375,Sunyer,0,20220525100947,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2580,15002,Surabaya,0,20220220085234,"[3, 0, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",0.6774193548387096,0.0,21.0,0.0
2581,14934,Szeged,0,20220115120124,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.07142857142857142,0.0,2.0,13.0
2582,16984,Sádaba,0,20220729130401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.03571428571428571,0.0,1.0,26.0
2583,16940,Sástago,0,20220729130130,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.13043478260869565,0.0,3.0,13.0
2584,16174,Tabelle_periodic,0,20220524212209,"[3, 1, 10, 7, 6, 8, 2, 7, 3, 5, 5, 13, 6, 7, 4, 14, 7, 6, 9, 7, 5, 15, 11, 3, 6, 8, 6, 3, 2, 8]",6.566666666666666,6.0,197.0,21.0
2585,15655,Tabernas,0,20220518082439,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.07692307692307693,0.0,2.0,7.0
2586,15657,Taberno,0,20220518082444,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2587,16941,Tabuenca,0,20220729130159,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07692307692307693,0.0,2.0,12.0
2588,16727,Tadej_Pogačar,0,20220721044945,"[0, 2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.3,0.0,9.0,1.0
2589,15656,Tahal,0,20220518082441,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2590,16915,Talamantes,0,20220729130030,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.041666666666666664,0.0,1.0,14.0
2591,16318,Talarn,0,20220525100632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2592,16319,"Talavera,_Lleida",0,20220525100633,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2593,17913,Talayuelas,0,20220820175416,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.18181818181818182,0.0,2.0,2.0
2594,17430,Tamajón,0,20220811073242,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08333333333333333,0.0,2.0,1.0
2595,17711,Tamara_Smart,0,20220815222734,"[0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.4,0.0,6.0,4.0
2596,15882,Tamarit_de_Llitera,0,20220519115347,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.16,0.0,4.0,1.0
2597,17058,Tapia_de_Casariego,0,20220729135554,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15789473684210525,0.0,3.0,2.0
2598,17431,Taragudo,0,20220811073245,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.047619047619047616,0.0,1.0,1.0
2599,17005,Taramundi,0,20220729135329,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1]",0.3181818181818182,0.0,7.0,14.0
2600,17912,Tarancón,0,20220820175353,"[0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2601,17432,Taravilla,0,20220811073246,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.22727272727272727,0.0,5.0,0.0
2602,16916,Tarazona,0,20220729130033,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0.16,0.0,4.0,12.0
2603,17580,Tarazona_de_la_Mancha,0,20220811085410,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.037037037037037035,0.0,1.0,0.0
2604,16168,Tardfrancoisme,0,20220524142505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0.15384615384615385,0.0,2.0,9.0
2605,15744,Tardienta,0,20220519114638,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.10714285714285714,0.0,3.0,1.0
