,page_id,page_title,page_namespace,rev_timestamp,views,views_mean,views_median,views_sum,views_peak
4026,58318,Regiono_autonoma_Xinjiang_Weiwuer,0,20220823123032,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0.36666666666666664,0.0,11.0,1.0
4027,58319,Regiono_autonoma_Xizang,0,20220823125901,"[5, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",0.43478260869565216,0.0,10.0,0.0
4028,60554,Regiono_di_bas_aero-preso,0,20221113230536,"[3, 3, 0, 0, 0, 1, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]",0.7647058823529411,0.0,13.0,0.0
4029,60211,Rejio,0,20221029132241,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0]",0.2608695652173913,0.0,6.0,16.0
4030,55140,Rejio_Anglia,0,20220326200127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4031,60798,Rejio_Prusia,0,20221124110232,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0.35,0.0,7.0,10.0
4032,54591,Rejio_di_la_Du_Sicilii,0,20220109150341,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.14814814814814814,0.0,4.0,0.0
4033,56441,Rembieszów,0,20220519191431,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.07692307692307693,0.0,1.0,10.0
4034,58845,Renal_Ramilevich_Ganeyev,0,20220910214835,"[3, 1, 1, 0, 3, 0, 0, 0, 0]",0.8888888888888888,0.0,8.0,0.0
4035,54947,Rentgenio,0,20220224204354,"[0, 0, 1, 1, 1, 2, 0, 0, 3, 1, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0.6333333333333333,0.0,19.0,13.0
4036,57312,Republiko_Dagestan,0,20220622163308,"[6, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",0.5,0.0,14.0,0.0
4037,60087,Republiko_Korea,0,20221020083700,"[0, 0]",0.0,0.0,0.0,0.0
4038,54999,Republiko_Nederlandana,0,20220302111518,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0]",0.48,0.0,12.0,16.0
4039,56940,Republiko_Texas,0,20220603215431,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0.3333333333333333,0.0,8.0,0.0
4040,61040,Repuhava_(Orsha),0,20221130144846,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4041,59682,Respect_Fighting_Championship,0,20221006115016,"[1, 0, 0]",0.3333333333333333,0.0,1.0,0.0
4042,56988,Reutchanski,0,20220605215048,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08333333333333333,0.0,1.0,0.0
4043,61460,Revolto_di_la_Batavi,0,20221217153214,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0]",0.29411764705882354,0.0,5.0,10.0
4044,54727,Revoluciono_Egiptiana_2011,0,20220124140611,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.23529411764705882,0.0,4.0,7.0
4045,55109,Revoluciono_di_Veluro,0,20220319181116,"[0, 0, 0, 1, 1, 0, 5, 0, 0, 1]",0.8,0.0,8.0,6.0
4046,54541,Revoluciono_di_la_25ma_di_aprilo,0,20220101022148,"[0, 0]",0.0,0.0,0.0,0.0
4047,60038,Revoluciono_februarala,0,20221018133817,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",0.2777777777777778,0.0,5.0,0.0
4048,60036,Revoluciono_oktobrala,0,20221018133440,"[4, 0, 0, 2, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0]",0.8076923076923077,0.5,21.0,0.0
4049,57957,Rezervuyo_Dnipro,0,20220804082127,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",0.35714285714285715,0.0,5.0,0.0
4050,57961,Rezervuyo_Dnister,0,20220804095615,"[0, 0, 0, 0, 0, 1, 0]",0.14285714285714285,0.0,1.0,5.0
4051,57946,Rezervuyo_Kahovka,0,20220803144746,"[7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.47368421052631576,0.0,9.0,0.0
4052,57958,Rezervuyo_Kamyanske,0,20220804085259,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.06666666666666667,0.0,1.0,11.0
4053,57960,Rezervuyo_Kaniv,0,20220804092811,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4054,57952,Rezervuyo_Kiyiv,0,20220803230417,"[4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0.3684210526315789,0.0,7.0,0.0
4055,57951,Rezervuyo_Krasnoyarsk,0,20220803221401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0.15384615384615385,0.0,2.0,10.0
4056,57959,Rezervuyo_Kremenchuk,0,20220804090451,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",0.4,0.0,4.0,0.0
4057,57949,Rezervuyo_Sayano-Shushenskoye,0,20220803213102,"[0, 1, 0, 0, 0, 0, 1, 0, 0]",0.2222222222222222,0.0,2.0,1.0
4058,60766,Rezideyo_di_le_Lubomirski_(Bierascienava),0,20221122163848,"[3, 0, 0, 0, 0, 1, 0, 0]",0.5,0.0,4.0,0.0
